Index         Status  Sats  RTC-date  RTC-time  FIX-date      FIX-time   Delta(s)     Latitude    Longitude  Altitude(m)    HDOP        eRes  Temperature(C)  Voltage(V)
 8625          Valid   7/7  25/06/10  22:40:06  25/06/10  22:40:03.716     -2.284     40.54756    141.51614        45.74     2.0         1.0            32.5        3.85
 8626          Valid   7/7  25/06/10  22:45:06  25/06/10  22:45:03.712     -2.288     40.56220    141.52996        47.80     1.0         1.4            27.5        3.85
 8627          Valid   8/8  25/06/10  22:50:06  25/06/10  22:50:03.698     -2.302     40.55505    141.54858        52.78     1.1         0.6            27.5        3.85
 8628          Valid   8/8  25/06/10  22:55:06  25/06/10  22:55:03.697     -2.303     40.53932    141.55799        47.60     1.5         2.5            29.0        3.85
 8629          Valid   7/7  25/06/10  23:00:11  25/06/10  23:00:08.702     -2.298     40.53932    141.55796        49.34     1.1         0.9            34.0        3.85
 8630          Valid   8/8  25/06/10  23:05:06  25/06/10  23:05:03.700     -2.300     40.53933    141.55797        47.16     2.1         1.4            35.0        3.85
 8631          Valid   6/6  25/06/10  23:10:07  25/06/10  23:10:04.721     -2.279     40.53933    141.55801        47.73     4.4         0.4            35.5        3.85
 8632          Valid   8/8  25/06/10  23:15:06  25/06/10  23:15:03.698     -2.302     40.53928    141.55791        51.37     2.4         1.0            36.0        3.85
 8633          Valid   7/7  25/06/10  23:20:07  25/06/10  23:20:04.700     -2.300     40.53931    141.55795        52.06     1.2         2.5            36.0        3.85
 8634          Valid   6/6  25/06/10  23:25:08  25/06/10  23:25:05.864     -2.136     40.53920    141.55763        40.97     4.9         1.5            37.0        3.85
 8635          Valid   5/5  25/06/10  23:30:13  25/06/10  23:30:09.696     -3.304     40.53932    141.55790        44.13     4.7         0.5            38.0        3.85
 8636          Valid   8/8  25/06/10  23:35:06  25/06/10  23:35:03.688     -2.312     40.53926    141.55787        46.30     3.4         1.0            37.0        3.85
 8637          Valid   7/7  25/06/10  23:40:06  25/06/10  23:40:03.689     -2.311     40.53925    141.55781        46.04     4.4         0.7            36.0        3.85
 8638          Valid   7/7  25/06/10  23:45:06  25/06/10  23:45:03.698     -2.302     40.53933    141.55793        49.56     3.6         0.8            36.0        3.85
 8639          Valid   6/6  25/06/10  23:50:06  25/06/10  23:50:03.899     -2.101     40.53934    141.55795        49.61     3.8         0.5            36.0        3.85
 8640          Valid   7/7  25/06/10  23:55:06  25/06/10  23:55:03.696     -2.304     40.53930    141.55794        51.51     3.5         1.1            37.5        3.85
 8641          Valid   7/7  25/06/11  00:00:06  25/06/11  00:00:03.686     -2.314     40.53921    141.55782        49.23     3.2         1.0            37.5        3.85
 8642          Valid   8/8  25/06/11  00:05:16  25/06/11  00:05:12.702     -3.298     40.53933    141.55793        49.72     2.8         0.7            39.5        3.85
 8643          Valid   6/6  25/06/11  00:10:08  25/06/11  00:10:05.691     -2.309     40.53937    141.55790        48.71     4.2         0.6            38.5        3.85
 8644          Valid   6/6  25/06/11  00:15:13  25/06/11  00:15:09.683     -3.317     40.53923    141.55788        46.69     3.7         0.8            39.5        3.85
 8645          Valid   6/6  25/06/11  00:20:10  25/06/11  00:20:07.706     -2.294     40.53934    141.55796        46.66     2.4         1.5            38.5        3.85
 8646          Valid   7/7  25/06/11  00:25:06  25/06/11  00:25:03.687     -2.313     40.53928    141.55789        46.93     1.9         0.5            37.5        3.85
 8647          Valid   6/7  25/06/11  00:30:09  25/06/11  00:30:06.698     -2.302     40.53934    141.55797        48.84     2.6         0.5            39.0        3.85
 8648          Valid   7/7  25/06/11  00:35:06  25/06/11  00:35:03.892     -2.108     40.53934    141.55794        46.78     2.4         1.0            39.0        3.85
 8649          Valid   7/7  25/06/11  00:40:06  25/06/11  00:40:03.690     -2.310     40.53933    141.55790        45.94     1.9         1.2            38.0        3.85
 8650          Valid   7/7  25/06/11  00:45:06  25/06/11  00:45:03.695     -2.305     40.53932    141.55788        46.16     1.6         0.4            38.0        3.85
 8651          Valid   7/7  25/06/11  00:50:06  25/06/11  00:50:03.690     -2.310     40.53929    141.55791        47.52     1.3         2.1            38.0        3.85
 8652          Valid   6/6  25/06/11  00:55:06  25/06/11  00:55:03.689     -2.311     40.53930    141.55790        46.99     2.2         0.8            38.5        3.85
 8653          Valid   8/8  25/06/11  01:00:07  25/06/11  01:00:04.692     -2.308     40.53934    141.55789        43.77     1.2         2.0            40.5        3.85
 8654          Valid   7/7  25/06/11  01:05:06  25/06/11  01:05:03.693     -2.307     40.53931    141.55790        47.76     2.0         0.7            41.0        3.90
 8655          Valid   7/7  25/06/11  01:10:06  25/06/11  01:10:03.893     -2.107     40.53936    141.55792        46.82     1.5         1.8            42.0        3.90
 8656          Valid   7/7  25/06/11  01:15:06  25/06/11  01:15:03.694     -2.306     40.53931    141.55790        48.72     1.5         1.1            42.5        3.90
 8657          Valid   7/7  25/06/11  01:20:06  25/06/11  01:20:03.684     -2.316     40.53937    141.55783        50.20     2.5         1.3            40.5        3.90
 8658          Valid   8/8  25/06/11  01:25:06  25/06/11  01:25:03.694     -2.306     40.53932    141.55794        44.08     3.9         0.6            40.0        3.90
 8659          Valid   8/8  25/06/11  01:30:06  25/06/11  01:30:03.697     -2.303     40.53933    141.55791        42.95     1.4         0.9            39.5        3.90
 8660          Valid   8/8  25/06/11  01:35:06  25/06/11  01:35:03.697     -2.303     40.53930    141.55793        44.58     1.4         0.9            40.0        3.90
 8661          Valid   7/7  25/06/11  01:40:07  25/06/11  01:40:04.691     -2.309     40.53934    141.55791        45.69     1.2         0.8            39.5        3.90
 8662          Valid   8/8  25/06/11  01:45:06  25/06/11  01:45:03.694     -2.306     40.53933    141.55789        43.79     1.1         2.0            39.5        3.90
 8663          Valid   8/8  25/06/11  01:50:06  25/06/11  01:50:03.691     -2.309     40.53932    141.55791        45.28     1.1         1.3            39.5        3.90
 8664          Valid   8/8  25/06/11  01:55:06  25/06/11  01:55:03.692     -2.308     40.53931    141.55791        45.19     1.2         0.9            39.0        3.90
 8665          Valid   8/8  25/06/11  02:00:06  25/06/11  02:00:03.698     -2.302     40.53933    141.55791        43.56     1.0         1.0            38.5        3.90
 8666          Valid   7/7  25/06/11  02:05:06  25/06/11  02:05:03.693     -2.307     40.53932    141.55793        44.47     1.2         1.7            38.5        3.90
 8667          Valid   8/8  25/06/11  02:10:06  25/06/11  02:10:03.691     -2.309     40.53931    141.55793        40.06     1.0         1.7            39.0        3.90
 8668          Valid   8/8  25/06/11  02:15:06  25/06/11  02:15:03.691     -2.309     40.53931    141.55794        40.51     1.0         1.2            39.5        3.90
 8669          Valid   7/7  25/06/11  02:20:06  25/06/11  02:20:03.687     -2.313     40.53925    141.55788        35.33     2.0         3.1            39.0        3.90
 8670          Valid   7/7  25/06/11  02:25:06  25/06/11  02:25:03.694     -2.306     40.53929    141.55797        44.38     1.1         1.2            40.5        3.90
 8671          Valid   8/8  25/06/11  02:30:06  25/06/11  02:30:03.696     -2.304     40.53934    141.55790        40.26     1.0         1.1            40.0        3.90
 8672          Valid   8/8  25/06/11  02:35:07  25/06/11  02:35:04.697     -2.303     40.53929    141.55792        45.42     1.1         1.3            41.5        3.90
 8673          Valid   7/7  25/06/11  02:40:06  25/06/11  02:40:03.698     -2.302     40.53931    141.55793        45.51     1.3         2.0            40.0        3.90
 8674          Valid   7/7  25/06/11  02:45:06  25/06/11  02:45:03.692     -2.308     40.53929    141.55794        43.29     1.1         0.7            40.0        3.90
 8675          Valid   8/8  25/06/11  02:50:06  25/06/11  02:50:03.696     -2.304     40.53933    141.55791        44.08     1.0         1.0            39.0        3.90
 8676          Valid   8/8  25/06/11  02:55:06  25/06/11  02:55:03.691     -2.309     40.53931    141.55793        42.16     1.7         2.0            39.5        3.90
 8677          Valid   7/7  25/06/11  03:00:06  25/06/11  03:00:03.700     -2.300     40.53936    141.55796        44.90     1.5         0.5            38.5        3.90
 8678          Valid   8/8  25/06/11  03:05:06  25/06/11  03:05:03.703     -2.297     40.53936    141.55797        44.64     2.1         0.9            38.0        3.90
 8679          Valid   6/6  25/06/11  03:10:06  25/06/11  03:10:03.697     -2.303     40.53935    141.55796        44.15     3.1         0.2            37.0        3.90
 8680          Valid   7/7  25/06/11  03:15:06  25/06/11  03:15:03.694     -2.306     40.53929    141.55792        44.38     2.0         1.4            37.5        3.90
 8681          Valid   8/8  25/06/11  03:20:06  25/06/11  03:20:03.700     -2.300     40.53933    141.55793        45.05     1.4         1.1            37.5        3.90
 8682          Valid   6/7  25/06/11  03:25:06  25/06/11  03:25:03.695     -2.305     40.53934    141.55793        45.96     1.6         1.0            37.0        3.90
 8683          Valid   6/6  25/06/11  03:30:06  25/06/11  03:30:03.711     -2.289     40.53931    141.55798        44.71     2.1         0.5            37.0        3.90
 8684          Valid   6/7  25/06/11  03:35:06  25/06/11  03:35:03.698     -2.302     40.53931    141.55791        43.80     1.6         1.3            37.5        3.90
 8685          Valid   6/6  25/06/11  03:40:07  25/06/11  03:40:04.693     -2.307     40.53862    141.55798        48.48     1.7         1.7            34.5        3.90
 8686          Valid   7/8  25/06/11  03:45:06  25/06/11  03:45:03.691     -2.309     40.53791    141.55751        41.96     2.1         0.8            32.5        3.90
 8687          Valid   6/7  25/06/11  03:50:11  25/06/11  03:50:08.723     -2.277     40.52375    141.53139        75.67     1.4         0.6            32.5        3.90
 8688          Valid   6/7  25/06/11  03:55:06  25/06/11  03:55:03.707     -2.293     40.49525    141.51683        99.95     1.3         1.3            32.0        3.90
 8689          Valid   6/7  25/06/11  04:00:08  25/06/11  04:00:05.712     -2.288     40.46781    141.49421       110.48     5.8         0.3            33.0        3.90
 8690          Valid   6/7  25/06/11  04:05:06  25/06/11  04:05:03.681     -2.319     40.45745    141.49616        50.41     1.7         2.4            36.0        3.90
 8691          Valid   6/6  25/06/11  04:10:06  25/06/11  04:10:03.713     -2.287     40.45770    141.49657        41.47     1.5         0.9            38.5        3.90
 8692          Valid   6/7  25/06/11  04:15:06  25/06/11  04:15:03.694     -2.306     40.45722    141.49540        49.54     3.5         1.4            37.5        3.90
 8693          Valid   6/7  25/06/11  04:20:08  25/06/11  04:20:05.691     -2.309     40.45833    141.49527        54.63     1.4         1.0            39.5        3.90
 8694          Valid   7/8  25/06/11  04:25:06  25/06/11  04:25:03.681     -2.319     40.48338    141.50638        98.19     1.8         0.6            35.0        3.90
 8695          Valid   6/7  25/06/11  04:30:06  25/06/11  04:30:03.691     -2.309     40.48888    141.51725        40.76     2.5         2.2            29.0        3.90
 8696          Valid   7/8  25/06/11  04:35:06  25/06/11  04:35:03.766     -2.234     40.51093    141.52101       124.49     4.0         4.8            29.5        3.90
 8697          Valid   7/8  25/06/11  04:40:06  25/06/11  04:40:03.658     -2.342     40.53553    141.54206        84.38     1.2         0.9            30.5        3.90
 8698          Valid   6/7  25/06/11  04:45:06  25/06/11  04:45:03.685     -2.315     40.53918    141.55788        71.58     1.6         2.1            32.5        3.90
 8699          Valid   7/8  25/06/11  04:50:07  25/06/11  04:50:04.671     -2.329     40.53837    141.56027        39.05     2.5         0.8            35.0        3.90
 8700          Valid   6/7  25/06/11  04:55:08  25/06/11  04:55:05.689     -2.311     40.53838    141.56024        37.59     1.2         1.0            37.5        3.90
 8701          Valid   6/7  25/06/11  05:00:08  25/06/11  05:00:05.682     -2.318     40.53831    141.56048        37.71     2.9         1.4            40.0        3.90
 8702          Valid   5/6  25/06/11  05:05:07  25/06/11  05:05:04.662     -2.338     40.53827    141.56035        36.97     4.2         0.3            39.0        3.90
 8703          Valid   5/6  25/06/11  05:10:07  25/06/11  05:10:04.678     -2.322     40.53829    141.56044        30.96     4.3         0.5            40.5        3.90
 8704          Valid   7/8  25/06/11  05:15:06  25/06/11  05:15:03.687     -2.313     40.53835    141.56061        28.52     2.3         1.0            42.5        3.90
 8705          Valid   6/7  25/06/11  05:20:06  25/06/11  05:20:03.678     -2.322     40.53933    141.55797        44.51     1.3         1.1            38.0        3.90
 8706          Valid   7/8  25/06/11  05:25:16  25/06/11  05:25:12.680     -3.320     40.53930    141.55792        44.53     1.9         1.1            37.5        3.90
 8707          Valid   7/8  25/06/11  05:30:06  25/06/11  05:30:03.681     -2.319     40.53932    141.55797        43.70     1.2         0.3            39.5        3.90
 8708          Valid   5/6  25/06/11  05:35:07  25/06/11  05:35:04.675     -2.325     40.53841    141.55815        43.65     4.6         0.5            40.0        3.95
 8709          Valid   6/7  25/06/11  05:40:06  25/06/11  05:40:03.683     -2.317     40.53932    141.55795        44.85     2.3         0.5            38.5        3.95
 8710          Valid   7/8  25/06/11  05:45:06  25/06/11  05:45:03.675     -2.325     40.53934    141.55794        45.38     1.6         0.5            39.5        3.95
 8711          Valid   6/7  25/06/11  05:50:07  25/06/11  05:50:04.675     -2.325     40.53935    141.55795        42.17     2.1         0.8            40.0        3.95
 8712          Valid   7/8  25/06/11  05:55:06  25/06/11  05:55:03.677     -2.323     40.53927    141.55788        36.23     1.5         1.1            40.0        3.95
 8713          Valid   7/8  25/06/11  06:00:06  25/06/11  06:00:03.677     -2.323     40.53933    141.55796        38.18     1.8         1.0            40.0        3.95
 8714          Valid   7/8  25/06/11  06:05:06  25/06/11  06:05:03.674     -2.326     40.53930    141.55790        39.79     1.4         0.6            41.0        3.95
 8715          Valid   7/8  25/06/11  06:10:06  25/06/11  06:10:03.684     -2.316     40.53927    141.55792        41.50     1.9         1.2            41.5        3.95
 8716          Valid   7/8  25/06/11  06:15:06  25/06/11  06:15:03.679     -2.321     40.53932    141.55791        44.13     1.4         1.8            40.5        3.95
 8717          Valid   7/8  25/06/11  06:20:06  25/06/11  06:20:03.680     -2.320     40.53932    141.55795        45.34     1.5         1.5            40.5        3.95
 8718          Valid   7/8  25/06/11  06:25:06  25/06/11  06:25:03.691     -2.309     40.54046    141.56353        55.79     1.4         1.0            35.0        3.95
 8719          Valid   7/8  25/06/11  06:30:07  25/06/11  06:30:04.693     -2.307     40.56696    141.56450        52.92     2.0         1.1            29.5        3.95
 8720          Valid   6/7  25/06/11  06:35:07  25/06/11  06:35:04.679     -2.321     40.60427    141.56302        69.26     2.3         0.9            29.5        3.95
 8721          Valid   7/8  25/06/11  06:40:06  25/06/11  06:40:03.659     -2.341     40.65062    141.55805        85.26     2.2         1.3            28.0        3.95
 8722          Valid   7/7  25/06/11  06:45:08  25/06/11  06:45:05.676     -2.324     40.68355    141.52935        67.63     1.4         2.1            28.5        3.95
 8723          Valid   7/8  25/06/11  06:50:06  25/06/11  06:50:03.666     -2.334     40.70766    141.52921        61.04     2.4         2.9            28.0        3.95
 8724          Valid   6/7  25/06/11  06:55:06  25/06/11  06:55:03.675     -2.325     40.73618    141.53787        71.45     1.3         0.8            27.5        3.95
 8725          Valid   7/8  25/06/11  07:00:08  25/06/11  07:00:05.663     -2.337     40.76734    141.53750        74.08     2.2         3.2            28.5        3.95
 8726          Valid   6/7  25/06/11  07:05:06  25/06/11  07:05:03.669     -2.331     40.79872    141.54154        60.01     4.0         0.9            27.5        3.95
 8727          Valid   7/8  25/06/11  07:10:06  25/06/11  07:10:03.670     -2.330     40.82546    141.50329        80.63     1.5         1.5            28.0        3.95
 8728          Valid   8/8  25/06/11  07:15:06  25/06/11  07:15:03.664     -2.336     40.84861    141.46816        75.90     1.3         1.8            28.5        3.95
 8729          Valid   7/8  25/06/11  07:20:06  25/06/11  07:20:03.660     -2.340     40.86505    141.43331        68.22     1.5         1.6            28.5        3.95
 8730          Valid   7/8  25/06/11  07:25:06  25/06/11  07:25:03.667     -2.333     40.86133    141.39818        38.61     4.5         1.1            28.5        3.95
 8731          Valid   7/8  25/06/11  07:30:06  25/06/11  07:30:03.668     -2.332     40.84617    141.40077        38.50     1.2         1.2            25.5        3.95
 8732          Valid   5/8  25/06/11  07:35:06  25/06/11  07:35:03.582     -2.418     40.82277    141.40207       125.05     1.5         2.6            27.0        3.95
 8733          Valid   6/8  25/06/11  07:40:06  25/06/11  07:40:03.668     -2.332     40.80893    141.40947        87.71     1.6         1.5            26.5        3.95
 8734          Valid   7/8  25/06/11  07:45:06  25/06/11  07:45:03.663     -2.337     40.80066    141.41258        55.89     1.4         1.4            27.5        3.95
 8735          Valid   7/8  25/06/11  07:50:06  25/06/11  07:50:03.676     -2.324     40.82378    141.40192        57.22     1.5         1.2            27.0        3.95
 8736          Valid   7/8  25/06/11  07:55:06  25/06/11  07:55:03.658     -2.342     40.85104    141.40115        63.35     1.2         0.4            27.0        3.95
 8737          Valid   8/8  25/06/11  08:00:08  25/06/11  08:00:05.663     -2.337     40.85665    141.39822        35.06     1.2         2.3            27.5        3.95
 8738          Valid   6/8  25/06/11  08:05:06  25/06/11  08:05:03.652     -2.348     40.85139    141.40199        72.84     2.1         0.4            26.0        3.95
 8739          Valid   7/8  25/06/11  08:10:06  25/06/11  08:10:03.657     -2.343     40.87677    141.39706        66.11     0.9         1.1            26.0        3.95
 8740          Valid   8/8  25/06/11  08:15:06  25/06/11  08:15:03.658     -2.342     40.90375    141.39375        54.48     1.0         3.2            26.5        3.95
 8741          Valid   7/7  25/06/11  08:20:06  25/06/11  08:20:03.659     -2.341     40.93114    141.39331        62.03     1.3         0.8            24.5        3.95
 8742          Valid   7/8  25/06/11  08:25:06  25/06/11  08:25:03.660     -2.340     40.94181    141.40011        39.05     4.8         1.0            25.5        3.95
 8743          Valid   8/8  25/06/11  08:30:06  25/06/11  08:30:03.656     -2.344     40.93328    141.40098        39.56     1.1         0.6            26.0        3.95
 8744          Valid   7/8  25/06/11  08:35:06  25/06/11  08:35:03.649     -2.351     40.93329    141.40099        39.23     1.2         0.6            30.5        3.95
 8745          Valid   8/8  25/06/11  08:40:06  25/06/11  08:40:03.650     -2.350     40.92945    141.40183        39.86     1.2         1.0            28.5        3.95
 8746          Valid   8/8  25/06/11  08:45:07  25/06/11  08:45:04.650     -2.350     40.92948    141.40184        44.00     1.8         1.2            31.5        3.95
 8747          Valid   7/8  25/06/11  08:50:06  25/06/11  08:50:03.648     -2.352     40.92922    141.40236        42.89     1.3         1.0            31.5        3.95
 8748          Valid   7/8  25/06/11  08:55:06  25/06/11  08:55:03.649     -2.351     40.92918    141.40235        41.51     1.4         0.7            32.5        3.95
 8749          Valid   8/8  25/06/11  09:00:06  25/06/11  09:00:03.644     -2.356     40.92917    141.40233        40.71     1.3         1.0            33.5        3.95
 8750          Valid   7/8  25/06/11  09:05:06  25/06/11  09:05:03.647     -2.353     40.92918    141.40235        41.61     1.3         0.4            34.0        3.95
 8751          Valid   8/8  25/06/11  09:10:06  25/06/11  09:10:03.645     -2.355     40.92918    141.40237        46.65     1.0         1.4            34.0        3.95
 8752          Valid   7/8  25/06/11  09:15:06  25/06/11  09:15:03.643     -2.357     40.92918    141.40234        45.04     1.2         0.4            34.0        3.95
 8753          Valid   7/8  25/06/11  09:20:06  25/06/11  09:20:03.647     -2.353     40.92919    141.40236        44.00     1.9         0.7            34.0        3.95
 8754          Valid   7/8  25/06/11  09:25:06  25/06/11  09:25:03.640     -2.360     40.92918    141.40235        43.81     1.7         0.5            34.0        3.95
 8755          Valid   8/8  25/06/11  09:30:06  25/06/11  09:30:03.644     -2.356     40.92919    141.40233        43.70     1.2         1.1            34.5        3.95
 8756          Valid   7/8  25/06/11  09:35:06  25/06/11  09:35:03.626     -2.374     40.91783    141.43354        74.27     1.3         3.9            26.5        3.95
 8757          Valid   6/7  25/06/11  09:40:06  25/06/11  09:40:03.640     -2.360     40.90900    141.46719        58.73     1.3         1.7            24.5        3.95
 8758          Valid   6/7  25/06/11  09:45:06  25/06/11  09:45:03.649     -2.351     40.88927    141.49196        93.02     1.5         4.7            24.5        3.95
 8759          Valid   7/8  25/06/11  09:50:06  25/06/11  09:50:03.643     -2.357     40.85834    141.49808       101.14     1.4         1.5            25.0        3.95
 8760          Valid   6/7  25/06/11  09:55:06  25/06/11  09:55:03.646     -2.354     40.82608    141.49477       113.30     2.0         0.8            25.5        3.95
 8761          Valid   7/8  25/06/11  10:00:07  25/06/11  10:00:04.650     -2.350     40.78865    141.50240       132.54     1.4         4.3            26.5        3.95
 8762          Valid   7/8  25/06/11  10:05:06  25/06/11  10:05:03.674     -2.326     40.76834    141.49915        15.70     1.3        12.0            26.5        3.95
 8763          Valid   8/8  25/06/11  10:10:06  25/06/11  10:10:03.624     -2.376     40.75153    141.49472       223.73     1.2         4.9            28.5        3.95
 8764          Valid   6/8  25/06/11  10:15:06  25/06/11  10:15:03.625     -2.375     40.72729    141.47381       166.77     1.7         2.0            28.0        3.95
 8765          Valid   8/8  25/06/11  10:20:06  25/06/11  10:20:03.628     -2.372     40.70873    141.47597       400.52     0.9         3.4            28.0        3.95
 8766          Valid   7/7  25/06/11  10:25:06  25/06/11  10:25:03.622     -2.378     40.68529    141.48138        43.53     1.2         1.1            29.5        3.95
 8767          Valid   8/8  25/06/11  10:30:06  25/06/11  10:30:03.621     -2.379     40.66318    141.49367        40.12     0.9         1.3            28.5        3.95
 8768          Valid   8/8  25/06/11  10:35:07  25/06/11  10:35:04.620     -2.380     40.64172    141.50748        39.72     0.9         0.8            29.0        3.95
 8769          Valid   7/7  25/06/11  10:40:06  25/06/11  10:40:03.621     -2.379     40.62225    141.52652        40.12     1.1         1.6            29.0        3.95
 8770          Valid   7/7  25/06/11  10:45:14  25/06/11  10:45:12.008     -1.992     40.60043    141.54631        40.86     0.9         0.3            32.0        3.95
 8771          Valid   7/7  25/06/11  10:50:06  25/06/11  10:50:03.620     -2.380     40.57955    141.55632        38.92     1.2         1.0            29.5        3.95
 8772          Valid   8/8  25/06/11  10:55:07  25/06/11  10:55:04.619     -2.381     40.55815    141.56033        44.21     0.9         0.8            30.0        3.95
 8773          Valid   8/8  25/06/11  11:00:12  25/06/11  11:00:09.617     -2.383     40.53922    141.55822        51.62     1.8         2.6            32.0        3.95
 8774          Valid   6/6  25/06/11  11:05:07  25/06/11  11:05:04.614     -2.386     40.53930    141.55791        53.04     1.4         0.5            32.5        3.95
 8775          Valid   7/7  25/06/11  11:10:07  25/06/11  11:10:04.612     -2.388     40.53934    141.55792        51.37     1.4         0.7            33.0        3.95
 8776          Valid   5/5  25/06/11  11:15:10  25/06/11  11:15:07.613     -2.387     40.53931    141.55791        51.69     2.8         0.5            34.5        3.95
 8777          Valid   6/6  25/06/11  11:20:06  25/06/11  11:20:03.616     -2.384     40.53935    141.55797        54.13     2.4         1.2            33.5        3.95
 8778          Valid   5/5  25/06/11  11:25:13  25/06/11  11:25:09.608     -3.392     40.53923    141.55780        54.33     2.5         0.2            35.5        3.95
 8779          Valid   8/8  25/06/11  11:30:06  25/06/11  11:30:03.617     -2.383     40.53932    141.55795        52.91     1.8         0.6            34.5        3.95
 8780          Valid   8/8  25/06/11  11:35:06  25/06/11  11:35:03.615     -2.385     40.53933    141.55794        55.28     1.8         0.8            34.5        3.95
 8781          Valid   7/7  25/06/11  11:40:06  25/06/11  11:40:03.610     -2.390     40.53933    141.55793        53.42     1.8         1.4            34.0        3.95
 8782          Valid   7/7  25/06/11  11:45:06  25/06/11  11:45:03.614     -2.386     40.53931    141.55790        51.17     1.8         0.7            34.5        3.95
 8783          Valid   7/8  25/06/11  11:50:06  25/06/11  11:50:03.607     -2.393     40.53929    141.55788        52.48     1.8         1.0            35.0        3.95
 8784          Valid   8/8  25/06/11  11:55:06  25/06/11  11:55:03.603     -2.397     40.53932    141.55789        48.90     1.5         0.9            35.0        3.95
 8785          Valid   6/6  25/06/11  12:00:07  25/06/11  12:00:04.607     -2.393     40.53931    141.55799        47.28     1.6         1.8            35.0        3.95
 8786          Valid   7/7  25/06/11  12:05:06  25/06/11  12:05:03.602     -2.398     40.53925    141.55797        37.06     1.4         1.8            34.5        3.95
 8787          Valid   6/6  25/06/11  12:10:06  25/06/11  12:10:03.597     -2.403     40.53933    141.55797        56.10     1.6         1.5            34.0        3.95
 8788          Valid   7/7  25/06/11  12:15:06  25/06/11  12:15:03.605     -2.395     40.53930    141.55797        46.42     1.3         1.8            34.5        3.90
 8789          Valid   7/7  25/06/11  12:20:06  25/06/11  12:20:03.606     -2.394     40.53931    141.55798        45.72     1.3         1.7            34.5        3.95
 8790          Valid   6/6  25/06/11  12:25:07  25/06/11  12:25:04.601     -2.399     40.53932    141.55797        46.15     1.6         1.1            35.0        3.95
 8791          Valid   5/7  25/06/11  12:30:06  25/06/11  12:30:03.564     -2.436     40.53905    141.55781       122.57     2.1        -3.4            35.0        3.95
 8792          Valid   5/5  25/06/11  12:35:13  25/06/11  12:35:09.597     -3.403     40.53934    141.55790        75.70     2.0        -1.8            37.0        3.90
 8793          Valid   6/6  25/06/11  12:40:11  25/06/11  12:40:08.601     -2.399     40.53932    141.55799        45.61     1.7         0.7            36.0        3.90
 8794          Valid   7/7  25/06/11  12:45:06  25/06/11  12:45:03.593     -2.407     40.53928    141.55790        45.82     1.2         1.6            34.5        3.90
 8795          Valid   7/7  25/06/11  12:50:06  25/06/11  12:50:03.590     -2.410     40.53930    141.55791        51.53     1.3         1.7            34.5        3.90
 8796          Valid   7/7  25/06/11  12:55:06  25/06/11  12:55:03.595     -2.405     40.53935    141.55796        48.68     1.5         1.4            34.0        3.90
 8797          Valid   8/8  25/06/11  13:00:06  25/06/11  13:00:03.592     -2.408     40.53933    141.55792        47.88     1.3         1.4            34.5        3.90
 8798          Valid   8/8  25/06/11  13:05:07  25/06/11  13:05:04.594     -2.406     40.53931    141.55793        47.99     1.3         0.9            34.5        3.90
 8799          Valid   6/6  25/06/11  13:10:06  25/06/11  13:10:03.588     -2.412     40.53929    141.55791        55.03     1.8         0.7            34.5        3.90
 8800          Valid   7/7  25/06/11  13:15:06  25/06/11  13:15:03.594     -2.406     40.53930    141.55792        55.04     1.4         1.2            35.0        3.90
 8801          Valid   7/8  25/06/11  13:20:06  25/06/11  13:20:03.587     -2.413     40.53871    141.55822        40.32     1.2         4.5            33.0        3.90
 8802          Valid   7/7  25/06/11  13:25:06  25/06/11  13:25:03.590     -2.410     40.53930    141.55789        51.26     1.6         0.7            33.0        3.90
 8803          Valid   7/7  25/06/11  13:30:06  25/06/11  13:30:03.586     -2.414     40.53933    141.55788        51.04     1.9         0.6            34.5        3.90
 8804          Valid   7/7  25/06/11  13:35:06  25/06/11  13:35:03.586     -2.414     40.53929    141.55792        52.35     1.2         0.4            34.0        3.90
 8805          Valid   6/6  25/06/11  13:40:07  25/06/11  13:40:04.589     -2.411     40.53928    141.55785        52.20     1.4         0.1            34.5        3.90
 8806          Valid   7/7  25/06/11  13:45:07  25/06/11  13:45:04.586     -2.414     40.53940    141.55785        47.42     1.1         0.5            33.5        3.90
 8807          Valid   5/5  25/06/11  13:50:13  25/06/11  13:50:09.588     -3.412     40.53930    141.55799        47.41     2.2         0.1            34.5        3.90
 8808          Valid   6/6  25/06/11  13:55:08  25/06/11  13:55:05.596     -2.404     40.53930    141.55800        50.20     1.3         0.9            34.5        3.90
 8809          Valid   6/6  25/06/11  14:00:06  25/06/11  14:00:03.576     -2.424     40.53928    141.55799        49.76     1.3         0.2            32.5        3.90
 8810          Valid   7/7  25/06/11  14:05:06  25/06/11  14:05:03.575     -2.425     40.53928    141.55794        49.54     1.2         1.6            34.0        3.90
 8811          Valid   7/7  25/06/11  14:10:07  25/06/11  14:10:04.585     -2.415     40.53930    141.55796        48.20     1.1         0.5            34.0        3.90
 8812          Valid   8/8  25/06/11  14:15:06  25/06/11  14:15:03.578     -2.422     40.56327    141.57971        52.15     1.1         0.6            29.5        3.90
 8813          Valid   7/7  25/06/11  14:20:06  25/06/11  14:20:03.574     -2.426     40.58592    141.59510        54.54     1.3         1.7            28.5        3.90
 8814          Valid   7/7  25/06/11  14:25:07  25/06/11  14:25:04.580     -2.420     40.60797    141.60658        53.20     1.1         2.0            28.5        3.90
