time,lon,lat,id,year,logger,time_diff_sec,Nest_Distance,Trip_ID
2025-05-15 10:10:00,141.50015,40.56288,62206,2025,VHF,300,5563.135753704278,6
2025-05-15 10:15:00,141.51372999999998,40.555279999999996,62206,2025,VHF,300,4152.117162151987,6
2025-05-15 10:20:00,141.51504999999997,40.54695,62206,2025,VHF,300,3722.0069187288573,6
2025-05-15 10:25:00,141.51507999999998,40.546910000000004,62206,2025,VHF,300,3718.442632481938,6
2025-05-15 10:30:00,141.5151,40.54694,62206,2025,VHF,300,3717.6283920411133,6
2025-05-15 10:35:00,141.51506999999998,40.54697,62206,2025,VHF,300,3720.9192075877636,6
2025-05-15 10:40:00,141.51506999999998,40.54696,62206,2025,VHF,300,3720.6424485318594,6
2025-05-15 10:45:00,141.51514,40.54697,62206,2025,VHF,300,3715.177227339288,6
2025-05-15 10:50:00,141.51516999999998,40.54695,62206,2025,VHF,300,3712.1621274833346,6
2025-05-15 10:55:00,141.51516999999998,40.54699,62206,2025,VHF,300,3713.272237220848,6
2025-05-15 11:00:00,141.51515999999998,40.54696,62206,2025,VHF,300,3713.2594596961662,6
2025-05-15 11:05:00,141.51514,40.54697,62206,2025,VHF,300,3715.177227339288,6
2025-05-15 11:10:00,141.51529,40.54697,62206,2025,VHF,300,3702.874979355044,6
2025-05-15 11:15:00,141.51515999999998,40.54697,62206,2025,VHF,300,3713.5367700841816,6
2025-05-15 11:20:00,141.51474999999996,40.545730000000006,62206,2025,VHF,300,3715.475252114377,6
2025-05-15 11:25:00,141.5056,40.54261,62206,2025,VHF,300,4427.90487920756,6
2025-05-15 11:30:00,141.50675999999999,40.54191,62206,2025,VHF,300,4322.874193879672,6
2025-05-15 11:35:00,141.50702,40.542500000000004,62206,2025,VHF,300,4306.992221372634,6
2025-05-15 11:40:00,141.50747,40.54285,62206,2025,VHF,300,4273.16444820943,6
2025-05-15 11:45:00,141.50748000000002,40.54287,62206,2025,VHF,300,4272.56736818776,6
2025-05-15 11:50:00,141.50744000000003,40.54292,62206,2025,VHF,300,4276.551962384337,6
2025-05-15 11:55:00,141.50779,40.54303,62206,2025,VHF,300,4248.48073209683,6
2025-05-15 12:00:00,141.50789,40.54306,62206,2025,VHF,300,4240.452349643089,6
2025-05-15 12:05:00,141.50788,40.54309,62206,2025,VHF,300,4241.682554996236,6
2025-05-15 12:10:00,141.5079,40.54307,62206,2025,VHF,300,4239.740341401497,6
2025-05-15 12:15:00,141.50797,40.543150000000004,62206,2025,VHF,300,4234.897687870696,6
2025-05-15 12:20:00,141.50796,40.543130000000005,62206,2025,VHF,300,4235.475455912034,6
